"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m^2)
	"Wisconsin"	"55"	"Apr, 2001"	"2001/04"	17156.91
	"Wisconsin"	"55"	"May, 2001"	"2001/05"	19367.19
	"Wisconsin"	"55"	"Jun, 2001"	"2001/06"	21830.82
	"Wisconsin"	"55"	"Jul, 2001"	"2001/07"	23510.26
	"Wisconsin"	"55"	"Aug, 2001"	"2001/08"	19195.25
	"Wisconsin"	"55"	"Sep, 2001"	"2001/09"	14269.43
	"Wisconsin"	"55"	"Oct, 2001"	"2001/10"	10105.57
	"Wisconsin"	"55"	"Nov, 2001"	"2001/11"	6858.69
	"Wisconsin"	"55"	"Dec, 2001"	"2001/12"	5511.71
	"Wisconsin"	"55"	"Jan, 2002"	"2002/01"	6536.53
	"Wisconsin"	"55"	"Feb, 2002"	"2002/02"	9476.41
	"Wisconsin"	"55"	"Mar, 2002"	"2002/03"	14368.86
	"Wisconsin"	"55"	"Apr, 2002"	"2002/04"	15913.07
	"Wisconsin"	"55"	"May, 2002"	"2002/05"	19889.87
	"Wisconsin"	"55"	"Jun, 2002"	"2002/06"	22411.70
	"Wisconsin"	"55"	"Jul, 2002"	"2002/07"	23397.99
	"Wisconsin"	"55"	"Aug, 2002"	"2002/08"	19731.58
	"Wisconsin"	"55"	"Sep, 2002"	"2002/09"	14749.08
	"Wisconsin"	"55"	"Oct, 2002"	"2002/10"	8457.01
	"Wisconsin"	"55"	"Nov, 2002"	"2002/11"	6711.27
	"Wisconsin"	"55"	"Dec, 2002"	"2002/12"	5768.51
	"Wisconsin"	"55"	"Jan, 2003"	"2003/01"	6741.08
	"Wisconsin"	"55"	"Feb, 2003"	"2003/02"	10116.06
	"Wisconsin"	"55"	"Mar, 2003"	"2003/03"	14122.51
	"Wisconsin"	"55"	"Apr, 2003"	"2003/04"	18310.69
	"Wisconsin"	"55"	"May, 2003"	"2003/05"	21318.84
	"Wisconsin"	"55"	"Jun, 2003"	"2003/06"	23271.37
	"Wisconsin"	"55"	"Jul, 2003"	"2003/07"	23604.91
	"Wisconsin"	"55"	"Aug, 2003"	"2003/08"	20019.23
	"Wisconsin"	"55"	"Sep, 2003"	"2003/09"	15498.91
	"Wisconsin"	"55"	"Oct, 2003"	"2003/10"	10889.24
	"Wisconsin"	"55"	"Nov, 2003"	"2003/11"	6140.15
	"Wisconsin"	"55"	"Dec, 2003"	"2003/12"	5527.38
	"Wisconsin"	"55"	"Jan, 2004"	"2004/01"	6395.94
	"Wisconsin"	"55"	"Feb, 2004"	"2004/02"	9788.37
	"Wisconsin"	"55"	"Mar, 2004"	"2004/03"	13251.40
	"Wisconsin"	"55"	"Apr, 2004"	"2004/04"	17730.01
	"Wisconsin"	"55"	"May, 2004"	"2004/05"	19903.85
	"Wisconsin"	"55"	"Jun, 2004"	"2004/06"	22414.15
	"Wisconsin"	"55"	"Jul, 2004"	"2004/07"	22455.66
	"Wisconsin"	"55"	"Aug, 2004"	"2004/08"	17974.99
	"Wisconsin"	"55"	"Sep, 2004"	"2004/09"	16532.51
	"Wisconsin"	"55"	"Oct, 2004"	"2004/10"	10141.88
	"Wisconsin"	"55"	"Nov, 2004"	"2004/11"	6681.23
	"Wisconsin"	"55"	"Dec, 2004"	"2004/12"	5265.80
	"Wisconsin"	"55"	"Jan, 2005"	"2005/01"	6848.49
	"Wisconsin"	"55"	"Feb, 2005"	"2005/02"	9157.65
	"Wisconsin"	"55"	"Mar, 2005"	"2005/03"	15237.22
	"Wisconsin"	"55"	"Apr, 2005"	"2005/04"	18536.95
	"Wisconsin"	"55"	"May, 2005"	"2005/05"	19147.40
	"Wisconsin"	"55"	"Jun, 2005"	"2005/06"	23591.58
	"Wisconsin"	"55"	"Jul, 2005"	"2005/07"	24168.15
	"Wisconsin"	"55"	"Aug, 2005"	"2005/08"	19739.75
	"Wisconsin"	"55"	"Sep, 2005"	"2005/09"	16264.70
	"Wisconsin"	"55"	"Oct, 2005"	"2005/10"	10914.03
	"Wisconsin"	"55"	"Nov, 2005"	"2005/11"	6112.93
	"Wisconsin"	"55"	"Dec, 2005"	"2005/12"	5121.82
	"Wisconsin"	"55"	"Jan, 2006"	"2006/01"	6656.22
	"Wisconsin"	"55"	"Feb, 2006"	"2006/02"	9892.66
	"Wisconsin"	"55"	"Mar, 2006"	"2006/03"	15047.57
	"Wisconsin"	"55"	"Apr, 2006"	"2006/04"	18917.12
	"Wisconsin"	"55"	"May, 2006"	"2006/05"	20486.07
	"Wisconsin"	"55"	"Jun, 2006"	"2006/06"	23419.86
	"Wisconsin"	"55"	"Jul, 2006"	"2006/07"	24345.89
	"Wisconsin"	"55"	"Aug, 2006"	"2006/08"	19869.96
	"Wisconsin"	"55"	"Sep, 2006"	"2006/09"	14399.82
	"Wisconsin"	"55"	"Oct, 2006"	"2006/10"	10011.33
	"Wisconsin"	"55"	"Nov, 2006"	"2006/11"	6763.97
	"Wisconsin"	"55"	"Dec, 2006"	"2006/12"	5427.98
	"Wisconsin"	"55"	"Jan, 2007"	"2007/01"	6597.59
	"Wisconsin"	"55"	"Feb, 2007"	"2007/02"	9448.33
	"Wisconsin"	"55"	"Mar, 2007"	"2007/03"	14589.42
	"Wisconsin"	"55"	"Apr, 2007"	"2007/04"	18665.76
	"Wisconsin"	"55"	"May, 2007"	"2007/05"	22140.33
	"Wisconsin"	"55"	"Jun, 2007"	"2007/06"	24615.91
	"Wisconsin"	"55"	"Jul, 2007"	"2007/07"	24230.56
	"Wisconsin"	"55"	"Aug, 2007"	"2007/08"	19525.74
	"Wisconsin"	"55"	"Sep, 2007"	"2007/09"	16069.48
	"Wisconsin"	"55"	"Oct, 2007"	"2007/10"	10363.47
	"Wisconsin"	"55"	"Nov, 2007"	"2007/11"	6552.30
	"Wisconsin"	"55"	"Dec, 2007"	"2007/12"	5477.06
	"Wisconsin"	"55"	"Jan, 2008"	"2008/01"	6643.91
	"Wisconsin"	"55"	"Feb, 2008"	"2008/02"	9909.72
	"Wisconsin"	"55"	"Mar, 2008"	"2008/03"	14471.15
	"Wisconsin"	"55"	"Apr, 2008"	"2008/04"	17263.80
	"Wisconsin"	"55"	"May, 2008"	"2008/05"	21701.32
	"Wisconsin"	"55"	"Jun, 2008"	"2008/06"	22371.81
	"Wisconsin"	"55"	"Jul, 2008"	"2008/07"	24154.33
	"Wisconsin"	"55"	"Aug, 2008"	"2008/08"	20560.32
	"Wisconsin"	"55"	"Sep, 2008"	"2008/09"	15117.45
	"Wisconsin"	"55"	"Oct, 2008"	"2008/10"	10521.00
	"Wisconsin"	"55"	"Nov, 2008"	"2008/11"	6313.59
	"Wisconsin"	"55"	"Dec, 2008"	"2008/12"	5143.37
	"Wisconsin"	"55"	"Jan, 2009"	"2009/01"	7169.33
	"Wisconsin"	"55"	"Feb, 2009"	"2009/02"	9491.04
	"Wisconsin"	"55"	"Mar, 2009"	"2009/03"	14619.25
	"Wisconsin"	"55"	"Apr, 2009"	"2009/04"	18110.66
	"Wisconsin"	"55"	"May, 2009"	"2009/05"	20956.11
	"Wisconsin"	"55"	"Jun, 2009"	"2009/06"	21329.65
	"Wisconsin"	"55"	"Jul, 2009"	"2009/07"	21705.71
	"Wisconsin"	"55"	"Aug, 2009"	"2009/08"	18813.81
	"Wisconsin"	"55"	"Sep, 2009"	"2009/09"	15797.18
	"Wisconsin"	"55"	"Oct, 2009"	"2009/10"	7893.94
	"Wisconsin"	"55"	"Nov, 2009"	"2009/11"	6659.00
	"Wisconsin"	"55"	"Dec, 2009"	"2009/12"	5014.27
	"Wisconsin"	"55"	"Jan, 2010"	"2010/01"	7643.43
	"Wisconsin"	"55"	"Feb, 2010"	"2010/02"	9213.00
	"Wisconsin"	"55"	"Mar, 2010"	"2010/03"	16204.49
	"Wisconsin"	"55"	"Apr, 2010"	"2010/04"	19564.20
	"Wisconsin"	"55"	"May, 2010"	"2010/05"	21032.08
	"Wisconsin"	"55"	"Jun, 2010"	"2010/06"	21960.18
	"Wisconsin"	"55"	"Jul, 2010"	"2010/07"	23317.53
	"Wisconsin"	"55"	"Aug, 2010"	"2010/08"	20274.04
	"Wisconsin"	"55"	"Sep, 2010"	"2010/09"	14619.43
	"Wisconsin"	"55"	"Oct, 2010"	"2010/10"	11508.54
	"Wisconsin"	"55"	"Nov, 2010"	"2010/11"	6900.12
	"Wisconsin"	"55"	"Dec, 2010"	"2010/12"	5839.09
	"Wisconsin"	"55"	"Jan, 2011"	"2011/01"	6366.67
	"Wisconsin"	"55"	"Feb, 2011"	"2011/02"	10080.31
	"Wisconsin"	"55"	"Mar, 2011"	"2011/03"	14827.50
	"Wisconsin"	"55"	"Apr, 2011"	"2011/04"	16106.78
	"Wisconsin"	"55"	"May, 2011"	"2011/05"	20213.43
	"Wisconsin"	"55"	"Jun, 2011"	"2011/06"	22798.23
	"Wisconsin"	"55"	"Jul, 2011"	"2011/07"	23617.71
	"Wisconsin"	"55"	"Aug, 2011"	"2011/08"	20494.27
	"Wisconsin"	"55"	"Sep, 2011"	"2011/09"	14884.19
	"Wisconsin"	"55"	"Oct, 2011"	"2011/10"	11362.09
	"Wisconsin"	"55"	"Nov, 2011"	"2011/11"	6866.74
	"Wisconsin"	"55"	"Dec, 2011"	"2011/12"	5410.23
"Total"	"Wisconsin"	"55"			14182.25
	"Wyoming"	"56"	"Jan, 1979"	"1979/01"	7792.17
	"Wyoming"	"56"	"Feb, 1979"	"1979/02"	11168.43
	"Wyoming"	"56"	"Mar, 1979"	"1979/03"	15600.87
	"Wyoming"	"56"	"Apr, 1979"	"1979/04"	19701.23
	"Wyoming"	"56"	"May, 1979"	"1979/05"	23108.06
	"Wyoming"	"56"	"Jun, 1979"	"1979/06"	25896.16
	"Wyoming"	"56"	"Jul, 1979"	"1979/07"	26314.00
	"Wyoming"	"56"	"Aug, 1979"	"1979/08"	21228.90
	"Wyoming"	"56"	"Sep, 1979"	"1979/09"	18273.88
	"Wyoming"	"56"	"Oct, 1979"	"1979/10"	12557.02
	"Wyoming"	"56"	"Nov, 1979"	"1979/11"	8374.85
	"Wyoming"	"56"	"Dec, 1979"	"1979/12"	6875.80
	"Wyoming"	"56"	"Jan, 1980"	"1980/01"	7366.08
	"Wyoming"	"56"	"Feb, 1980"	"1980/02"	10934.52
	"Wyoming"	"56"	"Mar, 1980"	"1980/03"	15390.79
	"Wyoming"	"56"	"Apr, 1980"	"1980/04"	19873.90
	"Wyoming"	"56"	"May, 1980"	"1980/05"	22896.06
	"Wyoming"	"56"	"Jun, 1980"	"1980/06"	26662.38
	"Wyoming"	"56"	"Jul, 1980"	"1980/07"	25910.76
	"Wyoming"	"56"	"Aug, 1980"	"1980/08"	21896.21
	"Wyoming"	"56"	"Sep, 1980"	"1980/09"	16844.80
	"Wyoming"	"56"	"Oct, 1980"	"1980/10"	12758.46
	"Wyoming"	"56"	"Nov, 1980"	"1980/11"	8418.71
	"Wyoming"	"56"	"Dec, 1980"	"1980/12"	6710.04
	"Wyoming"	"56"	"Jan, 1981"	"1981/01"	7867.70
	"Wyoming"	"56"	"Feb, 1981"	"1981/02"	11067.74
	"Wyoming"	"56"	"Mar, 1981"	"1981/03"	15779.66
	"Wyoming"	"56"	"Apr, 1981"	"1981/04"	19879.62
	"Wyoming"	"56"	"May, 1981"	"1981/05"	22052.12
	"Wyoming"	"56"	"Jun, 1981"	"1981/06"	25307.27
	"Wyoming"	"56"	"Jul, 1981"	"1981/07"	25759.36
	"Wyoming"	"56"	"Aug, 1981"	"1981/08"	22586.92
	"Wyoming"	"56"	"Sep, 1981"	"1981/09"	17761.80
	"Wyoming"	"56"	"Oct, 1981"	"1981/10"	11826.52
	"Wyoming"	"56"	"Nov, 1981"	"1981/11"	8473.50
	"Wyoming"	"56"	"Dec, 1981"	"1981/12"	6410.92
	"Wyoming"	"56"	"Jan, 1982"	"1982/01"	7639.98
	"Wyoming"	"56"	"Feb, 1982"	"1982/02"	11132.87
	"Wyoming"	"56"	"Mar, 1982"	"1982/03"	15471.78
	"Wyoming"	"56"	"Apr, 1982"	"1982/04"	19497.98
	"Wyoming"	"56"	"May, 1982"	"1982/05"	22733.41
	"Wyoming"	"56"	"Jun, 1982"	"1982/06"	25069.39
	"Wyoming"	"56"	"Jul, 1982"	"1982/07"	25475.00
	"Wyoming"	"56"	"Aug, 1982"	"1982/08"	22375.65
	"Wyoming"	"56"	"Sep, 1982"	"1982/09"	16322.77
	"Wyoming"	"56"	"Oct, 1982"	"1982/10"	12009.40
	"Wyoming"	"56"	"Nov, 1982"	"1982/11"	8254.04
	"Wyoming"	"56"	"Dec, 1982"	"1982/12"	6739.42
	"Wyoming"	"56"	"Jan, 1983"	"1983/01"	7742.50
	"Wyoming"	"56"	"Feb, 1983"	"1983/02"	11083.53
	"Wyoming"	"56"	"Mar, 1983"	"1983/03"	15223.41
	"Wyoming"	"56"	"Apr, 1983"	"1983/04"	19208.96
	"Wyoming"	"56"	"May, 1983"	"1983/05"	22758.62
	"Wyoming"	"56"	"Jun, 1983"	"1983/06"	24836.23
	"Wyoming"	"56"	"Jul, 1983"	"1983/07"	25569.12
	"Wyoming"	"56"	"Aug, 1983"	"1983/08"	22160.02
	"Wyoming"	"56"	"Sep, 1983"	"1983/09"	17380.77
	"Wyoming"	"56"	"Oct, 1983"	"1983/10"	12239.18
	"Wyoming"	"56"	"Nov, 1983"	"1983/11"	8154.42
	"Wyoming"	"56"	"Dec, 1983"	"1983/12"	6781.06
	"Wyoming"	"56"	"Jan, 1984"	"1984/01"	7962.12
	"Wyoming"	"56"	"Feb, 1984"	"1984/02"	11228.47
	"Wyoming"	"56"	"Mar, 1984"	"1984/03"	14657.31
	"Wyoming"	"56"	"Apr, 1984"	"1984/04"	19324.87
	"Wyoming"	"56"	"May, 1984"	"1984/05"	23110.17
	"Wyoming"	"56"	"Jun, 1984"	"1984/06"	25540.67
	"Wyoming"	"56"	"Jul, 1984"	"1984/07"	25731.03
	"Wyoming"	"56"	"Aug, 1984"	"1984/08"	22183.27
	"Wyoming"	"56"	"Sep, 1984"	"1984/09"	16998.61
	"Wyoming"	"56"	"Oct, 1984"	"1984/10"	11881.44
	"Wyoming"	"56"	"Nov, 1984"	"1984/11"	8504.93
	"Wyoming"	"56"	"Dec, 1984"	"1984/12"	6958.40
	"Wyoming"	"56"	"Jan, 1985"	"1985/01"	7931.69
	"Wyoming"	"56"	"Feb, 1985"	"1985/02"	11308.26
	"Wyoming"	"56"	"Mar, 1985"	"1985/03"	16167.14
	"Wyoming"	"56"	"Apr, 1985"	"1985/04"	20141.80
	"Wyoming"	"56"	"May, 1985"	"1985/05"	24601.46
	"Wyoming"	"56"	"Jun, 1985"	"1985/06"	25800.87
	"Wyoming"	"56"	"Jul, 1985"	"1985/07"	25696.39
	"Wyoming"	"56"	"Aug, 1985"	"1985/08"	22516.52
	"Wyoming"	"56"	"Sep, 1985"	"1985/09"	16482.60
	"Wyoming"	"56"	"Oct, 1985"	"1985/10"	12460.61
	"Wyoming"	"56"	"Nov, 1985"	"1985/11"	8235.66
	"Wyoming"	"56"	"Dec, 1985"	"1985/12"	7004.88
	"Wyoming"	"56"	"Jan, 1986"	"1986/01"	7788.03
	"Wyoming"	"56"	"Feb, 1986"	"1986/02"	10873.70
	"Wyoming"	"56"	"Mar, 1986"	"1986/03"	16081.83
	"Wyoming"	"56"	"Apr, 1986"	"1986/04"	18738.50
	"Wyoming"	"56"	"May, 1986"	"1986/05"	24206.51
	"Wyoming"	"56"	"Jun, 1986"	"1986/06"	26269.98
	"Wyoming"	"56"	"Jul, 1986"	"1986/07"	25425.26
	"Wyoming"	"56"	"Aug, 1986"	"1986/08"	22337.96
	"Wyoming"	"56"	"Sep, 1986"	"1986/09"	16730.27
	"Wyoming"	"56"	"Oct, 1986"	"1986/10"	12381.86
	"Wyoming"	"56"	"Nov, 1986"	"1986/11"	8398.62
	"Wyoming"	"56"	"Dec, 1986"	"1986/12"	7109.03
	"Wyoming"	"56"	"Jan, 1987"	"1987/01"	7902.25
	"Wyoming"	"56"	"Feb, 1987"	"1987/02"	10591.98
	"Wyoming"	"56"	"Mar, 1987"	"1987/03"	15355.66
	"Wyoming"	"56"	"Apr, 1987"	"1987/04"	21040.67
	"Wyoming"	"56"	"May, 1987"	"1987/05"	23560.92
	"Wyoming"	"56"	"Jun, 1987"	"1987/06"	26270.65
	"Wyoming"	"56"	"Jul, 1987"	"1987/07"	25243.58
	"Wyoming"	"56"	"Aug, 1987"	"1987/08"	22091.59
	"Wyoming"	"56"	"Sep, 1987"	"1987/09"	18136.40
	"Wyoming"	"56"	"Oct, 1987"	"1987/10"	12832.37
	"Wyoming"	"56"	"Nov, 1987"	"1987/11"	8358.23
	"Wyoming"	"56"	"Dec, 1987"	"1987/12"	6638.50
	"Wyoming"	"56"	"Jan, 1988"	"1988/01"	7748.38
	"Wyoming"	"56"	"Feb, 1988"	"1988/02"	11194.90
	"Wyoming"	"56"	"Mar, 1988"	"1988/03"	15430.05
	"Wyoming"	"56"	"Apr, 1988"	"1988/04"	20225.63
	"Wyoming"	"56"	"May, 1988"	"1988/05"	23640.61
	"Wyoming"	"56"	"Jun, 1988"	"1988/06"	26669.08
	"Wyoming"	"56"	"Jul, 1988"	"1988/07"	26270.87
	"Wyoming"	"56"	"Aug, 1988"	"1988/08"	22833.75
	"Wyoming"	"56"	"Sep, 1988"	"1988/09"	17179.44
	"Wyoming"	"56"	"Oct, 1988"	"1988/10"	12766.38
	"Wyoming"	"56"	"Nov, 1988"	"1988/11"	7880.31
	"Wyoming"	"56"	"Dec, 1988"	"1988/12"	6839.89
	"Wyoming"	"56"	"Jan, 1989"	"1989/01"	8051.08
	"Wyoming"	"56"	"Feb, 1989"	"1989/02"	10351.22
	"Wyoming"	"56"	"Mar, 1989"	"1989/03"	15314.05
	"Wyoming"	"56"	"Apr, 1989"	"1989/04"	19496.59
	"Wyoming"	"56"	"May, 1989"	"1989/05"	24043.34
	"Wyoming"	"56"	"Jun, 1989"	"1989/06"	25683.77
	"Wyoming"	"56"	"Jul, 1989"	"1989/07"	26162.08
	"Wyoming"	"56"	"Aug, 1989"	"1989/08"	22148.42
	"Wyoming"	"56"	"Sep, 1989"	"1989/09"	17383.56
	"Wyoming"	"56"	"Oct, 1989"	"1989/10"	12068.47
	"Wyoming"	"56"	"Nov, 1989"	"1989/11"	8217.09
	"Wyoming"	"56"	"Dec, 1989"	"1989/12"	6688.04
	"Wyoming"	"56"	"Jan, 1990"	"1990/01"	7662.11
	"Wyoming"	"56"	"Feb, 1990"	"1990/02"	11278.28
	"Wyoming"	"56"	"Mar, 1990"	"1990/03"	15533.99
	"Wyoming"	"56"	"Apr, 1990"	"1990/04"	18567.03
	"Wyoming"	"56"	"May, 1990"	"1990/05"	22746.54
	"Wyoming"	"56"	"Jun, 1990"	"1990/06"	25923.31
	"Wyoming"	"56"	"Jul, 1990"	"1990/07"	25344.61
	"Wyoming"	"56"	"Aug, 1990"	"1990/08"	22358.61
	"Wyoming"	"56"	"Sep, 1990"	"1990/09"	17662.81
	"Wyoming"	"56"	"Oct, 1990"	"1990/10"	11927.50
	"Wyoming"	"56"	"Nov, 1990"	"1990/11"	8370.74
	"Wyoming"	"56"	"Dec, 1990"	"1990/12"	6708.74
	"Wyoming"	"56"	"Jan, 1991"	"1991/01"	7653.71
	"Wyoming"	"56"	"Feb, 1991"	"1991/02"	10884.66
	"Wyoming"	"56"	"Mar, 1991"	"1991/03"	15563.81
	"Wyoming"	"56"	"Apr, 1991"	"1991/04"	18796.51
	"Wyoming"	"56"	"May, 1991"	"1991/05"	22493.32
	"Wyoming"	"56"	"Jun, 1991"	"1991/06"	25751.18
	"Wyoming"	"56"	"Jul, 1991"	"1991/07"	25939.00
	"Wyoming"	"56"	"Aug, 1991"	"1991/08"	22242.47
	"Wyoming"	"56"	"Sep, 1991"	"1991/09"	16910.68
	"Wyoming"	"56"	"Oct, 1991"	"1991/10"	12670.64
	"Wyoming"	"56"	"Nov, 1991"	"1991/11"	8027.26
	"Wyoming"	"56"	"Dec, 1991"	"1991/12"	7031.72
	"Wyoming"	"56"	"Jan, 1992"	"1992/01"	7911.11
	"Wyoming"	"56"	"Feb, 1992"	"1992/02"	11055.49
	"Wyoming"	"56"	"Mar, 1992"	"1992/03"	15901.17
	"Wyoming"	"56"	"Apr, 1992"	"1992/04"	19901.97
	"Wyoming"	"56"	"May, 1992"	"1992/05"	24051.60
	"Wyoming"	"56"	"Jun, 1992"	"1992/06"	25436.03
	"Wyoming"	"56"	"Jul, 1992"	"1992/07"	24987.59
	"Wyoming"	"56"	"Aug, 1992"	"1992/08"	21922.09
	"Wyoming"	"56"	"Sep, 1992"	"1992/09"	17710.69
	"Wyoming"	"56"	"Oct, 1992"	"1992/10"	12470.90
	"Wyoming"	"56"	"Nov, 1992"	"1992/11"	8247.16
	"Wyoming"	"56"	"Dec, 1992"	"1992/12"	6851.58
	"Wyoming"	"56"	"Jan, 1993"	"1993/01"	7870.57
	"Wyoming"	"56"	"Feb, 1993"	"1993/02"	10973.96
	"Wyoming"	"56"	"Mar, 1993"	"1993/03"	15228.74
	"Wyoming"	"56"	"Apr, 1993"	"1993/04"	18668.38
	"Wyoming"	"56"	"May, 1993"	"1993/05"	23795.70
	"Wyoming"	"56"	"Jun, 1993"	"1993/06"	24274.29
	"Wyoming"	"56"	"Jul, 1993"	"1993/07"	25305.83
	"Wyoming"	"56"	"Aug, 1993"	"1993/08"	22170.07
	"Wyoming"	"56"	"Sep, 1993"	"1993/09"	17181.71
	"Wyoming"	"56"	"Oct, 1993"	"1993/10"	11999.38
	"Wyoming"	"56"	"Nov, 1993"	"1993/11"	7976.30
	"Wyoming"	"56"	"Dec, 1993"	"1993/12"	6680.11
	"Wyoming"	"56"	"Jan, 1994"	"1994/01"	7646.06
	"Wyoming"	"56"	"Feb, 1994"	"1994/02"	11145.77
	"Wyoming"	"56"	"Mar, 1994"	"1994/03"	15885.54
	"Wyoming"	"56"	"Apr, 1994"	"1994/04"	19459.74
	"Wyoming"	"56"	"May, 1994"	"1994/05"	24814.94
	"Wyoming"	"56"	"Jun, 1994"	"1994/06"	25658.19
	"Wyoming"	"56"	"Jul, 1994"	"1994/07"	25694.79
	"Wyoming"	"56"	"Aug, 1994"	"1994/08"	22164.40
	"Wyoming"	"56"	"Sep, 1994"	"1994/09"	17338.57
	"Wyoming"	"56"	"Oct, 1994"	"1994/10"	11745.45
	"Wyoming"	"56"	"Nov, 1994"	"1994/11"	8072.29
	"Wyoming"	"56"	"Dec, 1994"	"1994/12"	6674.20
	"Wyoming"	"56"	"Jan, 1995"	"1995/01"	7613.93
	"Wyoming"	"56"	"Feb, 1995"	"1995/02"	10679.31
	"Wyoming"	"56"	"Mar, 1995"	"1995/03"	15270.92
	"Wyoming"	"56"	"Apr, 1995"	"1995/04"	18257.61
	"Wyoming"	"56"	"May, 1995"	"1995/05"	21819.48
	"Wyoming"	"56"	"Jun, 1995"	"1995/06"	25019.28
	"Wyoming"	"56"	"Jul, 1995"	"1995/07"	25774.68
	"Wyoming"	"56"	"Aug, 1995"	"1995/08"	22785.63
	"Wyoming"	"56"	"Sep, 1995"	"1995/09"	16842.60
	"Wyoming"	"56"	"Oct, 1995"	"1995/10"	12473.13
	"Wyoming"	"56"	"Nov, 1995"	"1995/11"	8273.94
	"Wyoming"	"56"	"Dec, 1995"	"1995/12"	6913.52
	"Wyoming"	"56"	"Jan, 1996"	"1996/01"	7816.97
	"Wyoming"	"56"	"Feb, 1996"	"1996/02"	11184.99
	"Wyoming"	"56"	"Mar, 1996"	"1996/03"	15700.68
	"Wyoming"	"56"	"Apr, 1996"	"1996/04"	19070.71
	"Wyoming"	"56"	"May, 1996"	"1996/05"	21183.73
	"Wyoming"	"56"	"Jun, 1996"	"1996/06"	26708.86
	"Wyoming"	"56"	"Jul, 1996"	"1996/07"	26110.58
	"Wyoming"	"56"	"Aug, 1996"	"1996/08"	22561.23
	"Wyoming"	"56"	"Sep, 1996"	"1996/09"	16589.23
	"Wyoming"	"56"	"Oct, 1996"	"1996/10"	12330.55
	"Wyoming"	"56"	"Nov, 1996"	"1996/11"	8334.72
	"Wyoming"	"56"	"Dec, 1996"	"1996/12"	6604.54
	"Wyoming"	"56"	"Jan, 1997"	"1997/01"	7648.08
	"Wyoming"	"56"	"Feb, 1997"	"1997/02"	11047.64
	"Wyoming"	"56"	"Mar, 1997"	"1997/03"	15939.80
	"Wyoming"	"56"	"Apr, 1997"	"1997/04"	18384.29
	"Wyoming"	"56"	"May, 1997"	"1997/05"	23745.55
	"Wyoming"	"56"	"Jun, 1997"	"1997/06"	25721.11
	"Wyoming"	"56"	"Jul, 1997"	"1997/07"	25133.32
	"Wyoming"	"56"	"Aug, 1997"	"1997/08"	21117.65
	"Wyoming"	"56"	"Sep, 1997"	"1997/09"	16461.40
	"Wyoming"	"56"	"Oct, 1997"	"1997/10"	12395.86
	"Wyoming"	"56"	"Nov, 1997"	"1997/11"	8521.50
	"Wyoming"	"56"	"Dec, 1997"	"1997/12"	6864.57
	"Wyoming"	"56"	"Jan, 1998"	"1998/01"	7797.86
	"Wyoming"	"56"	"Feb, 1998"	"1998/02"	10790.94
	"Wyoming"	"56"	"Mar, 1998"	"1998/03"	15496.59
	"Wyoming"	"56"	"Apr, 1998"	"1998/04"	19845.64
	"Wyoming"	"56"	"May, 1998"	"1998/05"	24183.89
	"Wyoming"	"56"	"Jun, 1998"	"1998/06"	24112.51
	"Wyoming"	"56"	"Jul, 1998"	"1998/07"	25379.71
	"Wyoming"	"56"	"Aug, 1998"	"1998/08"	22120.69
	"Wyoming"	"56"	"Sep, 1998"	"1998/09"	17578.02
	"Wyoming"	"56"	"Oct, 1998"	"1998/10"	12084.52
	"Wyoming"	"56"	"Nov, 1998"	"1998/11"	8184.72
	"Wyoming"	"56"	"Dec, 1998"	"1998/12"	6737.68
	"Wyoming"	"56"	"Jan, 1999"	"1999/01"	7528.04
	"Wyoming"	"56"	"Feb, 1999"	"1999/02"	11030.96
	"Wyoming"	"56"	"Mar, 1999"	"1999/03"	16223.74
	"Wyoming"	"56"	"Apr, 1999"	"1999/04"	18438.45
	"Wyoming"	"56"	"May, 1999"	"1999/05"	23426.71
	"Wyoming"	"56"	"Jun, 1999"	"1999/06"	25266.15
	"Wyoming"	"56"	"Jul, 1999"	"1999/07"	26129.01
	"Wyoming"	"56"	"Aug, 1999"	"1999/08"	21930.01
	"Wyoming"	"56"	"Sep, 1999"	"1999/09"	17364.26
	"Wyoming"	"56"	"Oct, 1999"	"1999/10"	13059.99
	"Wyoming"	"56"	"Nov, 1999"	"1999/11"	8905.39
	"Wyoming"	"56"	"Dec, 1999"	"1999/12"	6860.18
	"Wyoming"	"56"	"Jan, 2000"	"2000/01"	7609.06
	"Wyoming"	"56"	"Feb, 2000"	"2000/02"	10626.25
	"Wyoming"	"56"	"Mar, 2000"	"2000/03"	15357.21
	"Wyoming"	"56"	"Apr, 2000"	"2000/04"	19893.09
	"Wyoming"	"56"	"May, 2000"	"2000/05"	23046.97
	"Wyoming"	"56"	"Jun, 2000"	"2000/06"	25601.74
	"Wyoming"	"56"	"Jul, 2000"	"2000/07"	25968.21
	"Wyoming"	"56"	"Aug, 2000"	"2000/08"	21847.25
	"Wyoming"	"56"	"Sep, 2000"	"2000/09"	17194.98
	"Wyoming"	"56"	"Oct, 2000"	"2000/10"	12294.00
	"Wyoming"	"56"	"Nov, 2000"	"2000/11"	8380.94
	"Wyoming"	"56"	"Dec, 2000"	"2000/12"	6951.59
	"Wyoming"	"56"	"Jan, 2001"	"2001/01"	8016.26
	"Wyoming"	"56"	"Feb, 2001"	"2001/02"	11202.77
